id,Gender,CustomerType,Age,TravelType,Class,FlightDistance,InflightWifi,FoodAndDrink,SeatComfort,InflightEntertainment,OnboardService,LegRoomService,InflightService,Cleanliness,Satisfaction
61006,Female,disloyal Customer,44,Business travel,Business,3365,3,3,4,4,2,3,4,4,neutral or dissatisfied
12250,Male,Loyal Customer,65,Business travel,Business,3963,5,2,5,5,5,5,5,1,satisfied
15325,Female,Loyal Customer,45,Business travel,Business,3231,3,2,3,3,3,3,3,1,neutral or dissatisfied
96964,Female,Loyal Customer,49,Business travel,Business,3635,3,3,4,2,2,2,2,4,satisfied
70479,Male,Loyal Customer,47,Business travel,Business,3683,1,2,4,5,5,5,5,3,satisfied
10407,Female,Loyal Customer,43,Business travel,Business,3383,1,5,4,4,4,4,4,4,satisfied
54828,Male,Loyal Customer,46,Business travel,Business,3382,2,3,4,2,2,2,2,3,satisfied
55578,Female,Loyal Customer,42,Business travel,Business,3001,3,3,3,3,3,3,3,2,neutral or dissatisfied
70306,Male,Loyal Customer,53,Business travel,Business,3716,3,3,4,4,4,4,4,4,satisfied
58470,Male,Loyal Customer,17,Business travel,Business,3482,4,5,5,5,5,5,4,5,satisfied
23452,Male,Loyal Customer,35,Business travel,Business,3212,3,1,3,3,3,3,3,1,neutral or dissatisfied
97923,Female,Loyal Customer,25,Business travel,Business,3807,3,4,4,4,3,3,5,4,satisfied
56601,Female,Loyal Customer,30,Business travel,Business,3577,5,4,4,4,5,2,4,4,satisfied
39804,Female,Loyal Customer,56,Business travel,Business,3428,2,1,3,4,4,5,4,4,satisfied
18844,Female,Loyal Customer,24,Business travel,Business,3356,3,5,5,5,1,2,2,5,satisfied
11845,Female,Loyal Customer,31,Business travel,Business,3037,1,2,2,2,3,4,4,2,satisfied
43976,Female,Loyal Customer,23,Business travel,Business,3798,1,5,5,5,2,5,3,5,satisfied
88428,Female,Loyal Customer,58,Business travel,Business,3747,1,4,4,4,4,4,4,4,satisfied
72018,Female,Loyal Customer,68,Business travel,Business,3784,2,4,4,5,2,3,4,4,satisfied
938,Female,Loyal Customer,56,Business travel,Business,3755,2,5,3,2,2,2,2,2,neutral or dissatisfied
76534,Male,Loyal Customer,23,Business travel,Business,3810,3,5,5,5,4,2,5,5,satisfied
88072,Female,Loyal Customer,42,Business travel,Business,3480,3,2,4,4,4,4,4,5,satisfied
3053,Male,Loyal Customer,63,Business travel,Business,3482,2,4,5,5,5,5,5,5,satisfied
101395,Male,Loyal Customer,54,Business travel,Business,3727,4,4,4,4,4,4,4,5,satisfied
10950,Female,Loyal Customer,54,Business travel,Business,3801,5,3,4,5,5,5,5,4,satisfied
110131,Female,Loyal Customer,46,Business travel,Business,3809,1,4,4,5,5,5,5,3,satisfied
90370,Male,Loyal Customer,56,Business travel,Business,3319,3,2,5,4,4,4,4,3,satisfied
53274,Male,Loyal Customer,29,Business travel,Business,3677,2,4,4,4,4,2,5,4,satisfied
103466,Female,Loyal Customer,29,Business travel,Business,3934,4,5,5,5,5,2,5,5,satisfied
115653,Male,Loyal Customer,23,Business travel,Business,3968,2,2,2,2,1,1,3,2,neutral or dissatisfied
97518,Male,Loyal Customer,43,Business travel,Business,3930,4,2,4,5,5,5,5,5,satisfied
7662,Male,Loyal Customer,51,Business travel,Business,3923,2,2,4,2,2,2,2,4,neutral or dissatisfied
85533,Female,Loyal Customer,33,Business travel,Business,3372,4,3,5,4,4,4,4,3,satisfied
116895,Male,Loyal Customer,41,Business travel,Business,3185,0,3,4,5,5,5,5,5,satisfied
74392,Male,Loyal Customer,49,Business travel,Business,3845,1,5,5,2,2,2,2,5,satisfied
8375,Male,Loyal Customer,38,Business travel,Business,3403,1,4,4,5,5,5,5,4,satisfied
106116,Female,Loyal Customer,41,Business travel,Business,3226,4,5,4,4,4,4,4,5,satisfied
82313,Male,Loyal Customer,60,Business travel,Business,3879,2,3,1,2,2,2,2,1,neutral or dissatisfied
93922,Male,Loyal Customer,47,Business travel,Business,3464,4,3,4,5,5,5,5,4,satisfied
10812,Female,Loyal Customer,49,Business travel,Business,3403,4,4,4,4,4,4,4,4,satisfied
46070,Female,Loyal Customer,26,Business travel,Business,3344,3,4,4,4,5,5,2,4,satisfied
19062,Female,Loyal Customer,48,Business travel,Business,3959,5,1,5,5,5,5,5,3,satisfied
53167,Male,Loyal Customer,25,Business travel,Business,3393,3,5,5,5,5,3,5,5,satisfied
111144,Female,Loyal Customer,44,Business travel,Business,3679,5,2,3,4,4,4,4,1,satisfied
112969,Female,Loyal Customer,45,Business travel,Business,3137,4,2,5,5,5,5,5,3,satisfied
3489,Male,Loyal Customer,50,Business travel,Business,3018,5,5,4,2,2,2,2,4,satisfied
90490,Male,Loyal Customer,48,Business travel,Business,3895,2,3,4,5,5,5,5,4,satisfied
97701,Female,Loyal Customer,52,Business travel,Business,3536,3,4,4,3,3,3,3,2,neutral or dissatisfied
78191,Female,Loyal Customer,43,Business travel,Business,3367,4,3,4,5,5,5,5,5,satisfied
20050,Male,Loyal Customer,32,Business travel,Business,3447,5,4,4,4,2,4,5,4,satisfied
80820,Female,Loyal Customer,28,Business travel,Business,3724,5,4,4,4,3,3,4,4,satisfied
4449,Male,Loyal Customer,56,Business travel,Business,3214,4,2,5,5,5,5,5,4,satisfied
80849,Female,Loyal Customer,32,Business travel,Business,3802,3,5,5,5,1,5,3,5,satisfied
8646,Female,Loyal Customer,40,Business travel,Business,3707,2,3,4,4,4,4,4,4,satisfied
117557,Female,Loyal Customer,42,Business travel,Business,3918,1,3,4,2,2,3,2,4,satisfied
88343,Male,Loyal Customer,45,Business travel,Business,3818,3,1,3,3,3,3,3,1,neutral or dissatisfied
2189,Female,Loyal Customer,54,Business travel,Business,3734,1,2,4,5,5,5,5,3,satisfied
85729,Female,Loyal Customer,48,Business travel,Business,3456,2,2,4,4,4,4,4,3,satisfied
88762,Male,Loyal Customer,44,Business travel,Business,3689,4,5,4,3,3,4,3,4,satisfied
9354,Male,Loyal Customer,49,Business travel,Business,3171,2,5,5,4,4,4,4,5,satisfied
10674,Male,Loyal Customer,52,Business travel,Business,3096,3,2,5,4,4,4,4,3,satisfied
554,Female,Loyal Customer,39,Business travel,Business,3514,2,5,4,4,4,4,4,4,satisfied
74552,Male,Loyal Customer,19,Business travel,Business,3936,1,3,3,3,3,2,5,3,satisfied
27383,Female,Loyal Customer,52,Business travel,Business,3815,4,4,3,4,4,4,4,3,neutral or dissatisfied
59964,Male,Loyal Customer,37,Business travel,Business,3259,3,3,3,4,4,3,3,3,neutral or dissatisfied
29298,Male,Loyal Customer,45,Business travel,Business,3069,3,3,2,5,5,5,5,2,satisfied
104700,Female,Loyal Customer,39,Business travel,Business,3933,2,2,5,5,5,5,5,5,satisfied
25892,Female,Loyal Customer,54,Business travel,Business,3098,3,2,5,5,5,5,5,2,satisfied
45970,Male,Loyal Customer,31,Business travel,Business,3029,1,4,4,4,2,1,3,4,satisfied
42950,Male,Loyal Customer,32,Business travel,Business,3985,0,3,3,3,2,3,4,3,satisfied
124686,Female,Loyal Customer,69,Business travel,Business,3174,1,5,4,1,1,1,1,2,neutral or dissatisfied
6566,Female,Loyal Customer,52,Business travel,Business,3483,5,2,5,4,4,4,4,4,satisfied
64990,Female,Loyal Customer,41,Business travel,Business,3189,3,3,1,5,5,5,5,5,satisfied
53952,Female,Loyal Customer,23,Business travel,Business,3018,3,4,4,4,3,1,2,4,satisfied
95875,Female,Loyal Customer,72,Business travel,Business,3555,2,2,2,2,2,2,2,2,neutral or dissatisfied
106209,Female,Loyal Customer,49,Business travel,Business,3690,0,3,5,5,5,5,5,4,satisfied
14004,Male,Loyal Customer,51,Business travel,Business,3377,5,2,5,5,5,5,5,3,satisfied
90277,Female,Loyal Customer,46,Business travel,Business,3334,3,4,4,3,2,4,5,4,satisfied
124799,Male,Loyal Customer,45,Business travel,Business,3884,0,2,5,3,3,3,3,5,satisfied
96036,Male,Loyal Customer,24,Business travel,Business,3376,1,3,3,3,2,5,2,3,neutral or dissatisfied
41510,Male,Loyal Customer,30,Business travel,Business,3802,5,5,5,5,2,1,3,5,neutral or dissatisfied
101427,Male,Loyal Customer,33,Business travel,Business,3579,2,5,5,5,3,2,4,5,satisfied
81653,Female,Loyal Customer,52,Business travel,Business,3074,3,4,4,4,4,4,4,3,satisfied
58940,Male,Loyal Customer,49,Business travel,Business,3690,1,3,5,5,5,5,5,3,satisfied
43160,Male,Loyal Customer,44,Business travel,Business,3037,2,2,4,4,4,4,4,5,satisfied
9015,Male,Loyal Customer,51,Business travel,Business,3406,4,3,5,4,4,4,4,3,satisfied
8045,Male,Loyal Customer,45,Business travel,Business,3885,0,4,5,3,3,3,3,3,satisfied
107398,Female,Loyal Customer,28,Business travel,Business,3559,3,3,3,3,1,3,4,3,neutral or dissatisfied
87259,Female,Loyal Customer,55,Business travel,Business,3281,5,3,5,5,5,5,5,3,satisfied
70098,Male,Loyal Customer,50,Business travel,Business,3822,4,4,5,4,4,4,4,5,satisfied
32088,Female,Loyal Customer,61,Business travel,Business,3930,4,5,1,5,5,5,5,1,satisfied
87265,Male,Loyal Customer,25,Business travel,Business,3904,4,5,5,5,3,3,5,5,satisfied
84097,Female,Loyal Customer,55,Business travel,Business,3578,1,2,4,5,5,5,5,4,satisfied
64911,Female,Loyal Customer,39,Business travel,Business,3684,2,3,3,2,3,4,3,3,neutral or dissatisfied
81086,Male,Loyal Customer,36,Business travel,Business,3739,2,5,1,2,2,2,2,4,neutral or dissatisfied
95478,Male,Loyal Customer,50,Business travel,Business,3077,4,5,4,4,4,4,4,4,satisfied
94564,Female,Loyal Customer,41,Business travel,Business,3311,1,2,5,4,4,4,4,3,satisfied
8486,Female,Loyal Customer,44,Business travel,Business,3390,2,5,4,5,5,5,5,5,satisfied
10555,Female,Loyal Customer,48,Business travel,Business,3194,1,4,4,4,4,4,4,4,satisfied
38018,Female,Loyal Customer,54,Business travel,Business,3280,3,5,3,3,3,3,3,3,neutral or dissatisfied
13348,Female,Loyal Customer,36,Business travel,Business,3650,1,4,4,1,1,1,1,4,neutral or dissatisfied
45555,Male,Loyal Customer,13,Business travel,Business,3771,5,3,3,3,3,1,3,3,satisfied
101613,Female,Loyal Customer,39,Business travel,Business,3848,5,3,4,5,5,5,5,3,satisfied
14991,Female,Loyal Customer,47,Business travel,Business,3781,4,3,4,3,3,3,3,3,satisfied
64819,Male,Loyal Customer,48,Business travel,Business,3873,4,2,3,4,4,4,4,3,neutral or dissatisfied
1310,Male,Loyal Customer,55,Business travel,Business,3611,0,4,4,4,4,4,4,3,satisfied
93157,Male,Loyal Customer,52,Business travel,Business,3984,2,1,2,5,5,5,5,3,satisfied
83660,Female,Loyal Customer,17,Business travel,Business,3812,2,5,5,5,3,3,4,5,satisfied
84746,Male,Loyal Customer,25,Business travel,Business,3923,5,5,5,5,3,4,5,5,satisfied
21033,Male,Loyal Customer,50,Business travel,Business,3541,2,5,2,5,5,5,5,4,satisfied
90256,Male,Loyal Customer,50,Business travel,Business,3116,4,2,3,4,4,4,4,1,neutral or dissatisfied
43189,Female,Loyal Customer,56,Business travel,Business,3591,4,5,5,4,4,4,4,5,satisfied
66002,Male,Loyal Customer,58,Business travel,Business,3339,4,3,3,4,4,4,4,2,neutral or dissatisfied
127002,Female,Loyal Customer,26,Business travel,Business,3750,1,5,5,5,3,3,4,5,satisfied
128422,Male,Loyal Customer,42,Business travel,Business,3447,2,3,4,2,2,2,2,1,neutral or dissatisfied
6236,Male,Loyal Customer,9,Business travel,Business,3488,2,2,2,2,4,1,4,2,neutral or dissatisfied
50087,Female,Loyal Customer,31,Business travel,Business,3388,0,5,5,5,1,2,5,5,satisfied
97905,Female,Loyal Customer,54,Business travel,Business,3277,3,5,5,4,4,5,4,5,satisfied
105692,Female,Loyal Customer,45,Business travel,Business,3179,5,5,4,4,4,4,4,3,satisfied
107138,Female,Loyal Customer,53,Business travel,Business,3217,1,5,4,5,5,5,5,5,satisfied
55886,Female,Loyal Customer,30,Business travel,Business,3754,3,4,4,4,4,4,5,4,satisfied
128333,Male,Loyal Customer,61,Business travel,Business,3936,3,2,5,5,5,5,5,3,satisfied
36612,Male,Loyal Customer,46,Business travel,Business,3969,1,4,4,1,1,1,1,2,neutral or dissatisfied
40151,Male,Loyal Customer,23,Business travel,Business,3473,3,5,5,5,3,4,5,5,satisfied
105376,Male,Loyal Customer,41,Business travel,Business,3965,4,3,4,2,2,3,2,4,satisfied
114132,Female,Loyal Customer,43,Business travel,Business,3696,4,2,5,5,5,5,5,5,satisfied
1723,Female,Loyal Customer,45,Business travel,Business,3551,2,4,4,2,2,2,2,4,neutral or dissatisfied
88228,Female,Loyal Customer,59,Business travel,Business,3038,1,3,5,5,5,5,5,4,satisfied
13662,Female,Loyal Customer,54,Business travel,Business,3928,4,2,2,4,4,4,4,4,satisfied
67128,Male,Loyal Customer,24,Business travel,Business,3384,2,2,2,2,2,1,4,2,neutral or dissatisfied
24749,Female,Loyal Customer,66,Business travel,Business,3640,2,5,4,4,4,4,4,3,satisfied
68579,Male,Loyal Customer,40,Business travel,Business,3866,4,1,2,4,4,4,4,2,satisfied
85373,Male,Loyal Customer,42,Business travel,Business,3115,3,2,4,4,4,4,4,4,satisfied
96178,Female,Loyal Customer,58,Business travel,Business,3549,4,3,5,4,4,4,4,5,satisfied
13688,Female,Loyal Customer,24,Business travel,Business,3778,3,5,5,3,5,3,3,5,satisfied
24825,Male,Loyal Customer,49,Business travel,Business,3121,1,4,4,4,4,4,4,5,satisfied
90844,Female,Loyal Customer,42,Business travel,Business,3499,2,5,5,4,4,4,4,3,satisfied
109497,Female,Loyal Customer,46,Business travel,Business,3117,5,3,4,5,5,5,5,5,satisfied
114126,Female,Loyal Customer,24,Business travel,Business,3904,1,4,4,4,4,4,5,4,satisfied
54415,Male,Loyal Customer,43,Business travel,Business,3378,2,1,2,2,2,2,2,1,neutral or dissatisfied
101104,Male,Loyal Customer,38,Business travel,Business,3824,3,5,4,5,5,5,5,4,satisfied
57684,Male,Loyal Customer,57,Business travel,Business,3447,5,5,4,4,4,4,4,5,satisfied
73079,Female,Loyal Customer,27,Business travel,Business,3810,1,5,5,5,5,3,4,5,satisfied
46191,Male,Loyal Customer,39,Business travel,Business,3523,2,5,3,2,2,2,2,2,neutral or dissatisfied
88786,Female,Loyal Customer,50,Business travel,Business,3438,2,5,5,4,4,4,4,3,satisfied
123998,Male,Loyal Customer,41,Business travel,Business,3021,0,3,5,1,1,1,1,3,satisfied
125164,Female,Loyal Customer,31,Business travel,Business,3440,3,3,3,3,2,5,3,3,neutral or dissatisfied
126023,Male,Loyal Customer,45,Business travel,Business,3063,1,5,5,4,4,4,4,4,satisfied
79872,Male,Loyal Customer,36,Business travel,Business,3196,3,2,2,3,3,3,3,2,neutral or dissatisfied
90818,Female,Loyal Customer,55,Business travel,Business,3243,5,2,4,5,5,5,5,5,satisfied
697,Male,Loyal Customer,43,Business travel,Business,3908,4,3,5,5,5,5,5,3,satisfied
19609,Male,Loyal Customer,65,Business travel,Business,3663,3,2,3,4,4,4,4,5,satisfied
87734,Female,Loyal Customer,56,Business travel,Business,4502,3,5,5,3,3,5,3,5,satisfied
63852,Female,Loyal Customer,41,Business travel,Business,3574,2,3,5,5,5,5,5,4,satisfied
19464,Male,Loyal Customer,33,Business travel,Business,3475,4,5,5,5,4,2,5,5,satisfied
11728,Male,Loyal Customer,59,Business travel,Business,3462,5,4,5,3,3,3,3,3,satisfied
105876,Male,Loyal Customer,78,Business travel,Business,3179,3,5,4,3,3,3,3,4,neutral or dissatisfied
96453,Male,Loyal Customer,48,Business travel,Business,3239,3,2,4,5,5,5,5,3,satisfied
9068,Male,Loyal Customer,43,Business travel,Business,3979,3,5,4,5,5,5,5,4,satisfied
116687,Female,Loyal Customer,38,Business travel,Business,3291,2,3,4,3,3,4,3,3,satisfied
19691,Male,Loyal Customer,24,Business travel,Business,3434,1,5,5,5,5,1,2,5,satisfied
37133,Female,Loyal Customer,25,Business travel,Business,3104,2,2,2,2,1,3,3,2,neutral or dissatisfied
68618,Male,Loyal Customer,35,Business travel,Business,3476,5,4,4,4,4,4,4,5,satisfied
66961,Male,Loyal Customer,51,Business travel,Business,3465,1,3,5,1,1,2,1,4,satisfied
66797,Female,Loyal Customer,27,Business travel,Business,3711,4,4,4,5,4,4,3,4,satisfied
20624,Female,Loyal Customer,34,Business travel,Business,3158,4,4,1,5,5,5,5,4,satisfied
80986,Male,Loyal Customer,49,Business travel,Business,3276,5,5,4,4,4,4,4,5,satisfied
124784,Female,Loyal Customer,45,Business travel,Business,3234,3,5,5,4,4,4,4,3,satisfied
100248,Female,Loyal Customer,41,Business travel,Business,3215,5,4,5,5,5,5,5,4,satisfied
103603,Female,Loyal Customer,31,Business travel,Business,3845,1,5,5,5,5,3,4,5,satisfied
49470,Male,Loyal Customer,59,Business travel,Business,3116,0,4,4,2,2,2,2,2,satisfied
96207,Female,Loyal Customer,39,Business travel,Business,3000,2,4,4,2,2,2,2,3,neutral or dissatisfied
86329,Male,Loyal Customer,25,Business travel,Business,3491,4,4,4,4,3,5,4,4,neutral or dissatisfied
8688,Female,Loyal Customer,38,Business travel,Business,3529,4,5,5,4,4,4,4,3,satisfied
75918,Male,Loyal Customer,50,Business travel,Business,3823,1,2,5,5,5,5,5,5,satisfied
100628,Male,Loyal Customer,30,Business travel,Business,3066,0,1,5,1,5,3,4,1,satisfied
67374,Male,Loyal Customer,55,Business travel,Business,3204,5,2,4,5,5,5,5,4,satisfied
108892,Female,Loyal Customer,33,Business travel,Business,3001,5,3,5,4,4,4,4,5,satisfied
109416,Male,Loyal Customer,43,Business travel,Business,3553,2,3,4,4,4,4,4,5,satisfied
37895,Male,Loyal Customer,40,Business travel,Business,3577,3,3,3,3,3,3,2,3,neutral or dissatisfied
17298,Male,Loyal Customer,34,Business travel,Business,3173,5,1,3,4,4,4,4,1,satisfied
52062,Female,Loyal Customer,32,Business travel,Business,3708,3,5,5,5,2,2,3,5,satisfied
18611,Male,Loyal Customer,36,Business travel,Business,3361,2,4,3,1,1,1,1,1,neutral or dissatisfied
72028,Female,Loyal Customer,46,Business travel,Business,3784,3,5,5,3,5,3,4,5,satisfied
128369,Female,Loyal Customer,48,Business travel,Business,3463,1,4,4,5,5,5,5,4,satisfied
7196,Male,Loyal Customer,32,Business travel,Business,3800,2,1,2,1,4,5,4,1,neutral or dissatisfied
77743,Male,Loyal Customer,52,Business travel,Business,3280,3,3,3,5,5,5,5,5,satisfied
84760,Female,Loyal Customer,55,Business travel,Business,3809,1,2,5,5,5,5,5,5,satisfied
97783,Female,Loyal Customer,54,Business travel,Business,3862,3,3,5,4,4,4,4,5,satisfied
83939,Female,Loyal Customer,56,Business travel,Business,3175,2,4,4,4,4,4,4,5,satisfied
40426,Female,Loyal Customer,52,Business travel,Business,3488,2,1,2,5,5,5,5,4,satisfied
76415,Male,Loyal Customer,53,Business travel,Business,3962,5,4,5,4,4,4,4,4,satisfied
75593,Male,Loyal Customer,70,Business travel,Business,3550,4,2,5,5,5,5,5,1,satisfied
101928,Female,Loyal Customer,44,Business travel,Business,3145,1,3,4,5,5,5,5,5,satisfied
120915,Female,Loyal Customer,30,Business travel,Business,3940,2,4,4,4,5,4,5,4,satisfied
96480,Male,Loyal Customer,44,Business travel,Business,3457,2,3,3,2,2,2,2,3,neutral or dissatisfied
103615,Male,Loyal Customer,60,Business travel,Business,3262,1,5,5,5,5,5,5,4,satisfied
68865,Female,Loyal Customer,45,Business travel,Business,3879,5,2,4,4,4,4,4,5,satisfied
94520,Male,Loyal Customer,37,Business travel,Business,3440,3,4,5,4,4,4,4,3,satisfied
20494,Male,Loyal Customer,71,Business travel,Business,3297,0,1,3,3,3,3,3,1,satisfied
106099,Male,Loyal Customer,56,Business travel,Business,3835,4,4,4,4,4,4,4,5,satisfied
64307,Male,Loyal Customer,43,Business travel,Business,3410,3,5,5,4,4,4,4,3,satisfied
114472,Male,Loyal Customer,40,Business travel,Business,3973,3,2,4,3,3,3,3,3,satisfied
116669,Male,Loyal Customer,22,Business travel,Business,3744,2,4,4,4,3,4,4,4,satisfied
24186,Male,Loyal Customer,31,Business travel,Business,3415,5,4,3,4,3,5,1,4,satisfied
15317,Male,Loyal Customer,32,Business travel,Business,3307,2,2,2,2,1,4,3,2,neutral or dissatisfied
118890,Male,Loyal Customer,46,Business travel,Business,3223,5,4,4,4,4,4,4,3,satisfied
105122,Male,Loyal Customer,37,Business travel,Business,3868,2,5,4,5,5,5,5,4,satisfied
59524,Male,Loyal Customer,42,Business travel,Business,3759,1,5,5,5,5,5,5,5,satisfied
118329,Male,Loyal Customer,60,Business travel,Business,3326,5,5,5,4,4,4,4,4,satisfied
1351,Female,Loyal Customer,56,Business travel,Business,3867,3,3,5,4,4,4,4,3,satisfied
57353,Male,Loyal Customer,34,Business travel,Business,3601,4,1,4,4,4,3,4,2,neutral or dissatisfied
8132,Male,Loyal Customer,30,Business travel,Business,3440,3,3,3,3,3,1,4,3,neutral or dissatisfied
107261,Female,Loyal Customer,39,Business travel,Business,3273,3,4,4,4,4,4,4,4,satisfied
44986,Female,Loyal Customer,30,Business travel,Business,3556,1,5,4,5,4,2,4,5,satisfied
39538,Female,Loyal Customer,33,Business travel,Business,3477,4,2,3,5,5,5,5,2,satisfied
11572,Male,Loyal Customer,56,Business travel,Business,3856,2,5,5,5,5,5,5,5,satisfied
59256,Female,Loyal Customer,45,Personal Travel,Eco,3904,1,1,5,3,2,3,4,5,neutral or dissatisfied
70998,Male,Loyal Customer,47,Business travel,Business,3245,4,3,4,4,4,4,4,3,satisfied
80830,Male,Loyal Customer,36,Business travel,Business,3281,2,5,5,4,4,4,4,4,satisfied
128211,Female,Loyal Customer,51,Business travel,Business,3531,5,4,4,5,5,5,5,3,satisfied
6383,Female,Loyal Customer,76,Business travel,Business,3316,1,2,3,2,2,2,2,2,neutral or dissatisfied
57326,Male,Loyal Customer,40,Business travel,Business,3554,4,4,4,2,2,2,2,5,satisfied
10784,Female,Loyal Customer,28,Business travel,Business,3823,3,5,5,5,3,5,5,5,satisfied
37554,Female,Loyal Customer,40,Business travel,Business,3650,3,5,2,5,5,5,5,4,satisfied
98905,Female,Loyal Customer,41,Business travel,Business,3919,4,4,5,4,4,4,4,3,satisfied
72770,Male,Loyal Customer,43,Business travel,Business,3608,4,3,4,4,4,4,4,5,satisfied
128362,Male,Loyal Customer,39,Business travel,Business,3882,2,2,5,5,5,5,5,4,satisfied
98018,Male,Loyal Customer,55,Business travel,Business,3446,2,1,3,2,2,2,2,4,neutral or dissatisfied
115712,Male,Loyal Customer,63,Business travel,Business,3958,3,3,3,3,3,3,3,4,neutral or dissatisfied
5842,Male,Loyal Customer,42,Business travel,Business,3664,5,3,4,5,5,5,5,5,satisfied
38760,Female,Loyal Customer,33,Business travel,Business,3601,2,3,3,2,2,2,2,1,neutral or dissatisfied
41305,Female,Loyal Customer,21,Business travel,Business,3284,4,5,5,5,5,3,4,5,satisfied
94574,Female,Loyal Customer,45,Business travel,Business,3187,3,4,5,4,4,4,4,5,satisfied
111439,Female,Loyal Customer,45,Business travel,Business,3769,5,5,5,4,4,4,4,4,satisfied
49822,Female,Loyal Customer,38,Business travel,Business,3982,2,2,2,1,1,1,1,1,neutral or dissatisfied
12673,Female,Loyal Customer,45,Business travel,Business,3314,5,3,5,5,5,5,5,5,satisfied
37407,Female,Loyal Customer,28,Business travel,Business,3581,1,1,1,1,1,5,3,1,neutral or dissatisfied
81017,Male,Loyal Customer,42,Business travel,Business,3309,4,4,3,4,4,4,4,3,neutral or dissatisfied
40564,Female,Loyal Customer,25,Business travel,Business,3656,4,3,3,3,1,1,5,3,satisfied
102841,Female,Loyal Customer,39,Business travel,Business,3926,3,2,5,5,5,5,5,3,satisfied
51630,Female,Loyal Customer,53,Business travel,Business,3226,4,3,4,5,5,5,5,1,satisfied
104133,Female,Loyal Customer,43,Business travel,Business,3076,3,4,4,5,5,5,5,5,satisfied
5856,Male,Loyal Customer,49,Business travel,Business,3720,5,3,4,4,4,4,4,4,satisfied
79335,Female,Loyal Customer,40,Business travel,Business,3911,5,4,4,3,4,4,4,4,satisfied
90690,Female,Loyal Customer,49,Business travel,Business,3162,5,5,5,3,3,2,3,3,satisfied
49209,Male,Loyal Customer,43,Business travel,Business,3267,3,2,5,5,5,5,5,3,satisfied
50375,Male,Loyal Customer,44,Business travel,Business,3720,4,2,5,5,5,5,5,4,satisfied
126914,Male,Loyal Customer,49,Business travel,Business,3489,2,2,4,3,3,4,3,3,satisfied
102003,Male,Loyal Customer,40,Business travel,Business,3352,2,2,5,4,4,4,4,3,satisfied
56479,Female,disloyal Customer,33,Business travel,Business,4963,2,2,3,3,4,5,4,3,neutral or dissatisfied
23106,Female,Loyal Customer,35,Business travel,Business,3418,2,2,5,5,5,5,5,2,satisfied
62954,Female,Loyal Customer,43,Business travel,Business,3683,3,5,5,5,4,5,5,5,satisfied
79538,Female,Loyal Customer,41,Business travel,Business,3696,5,2,5,2,2,2,2,5,satisfied
77913,Female,Loyal Customer,59,Business travel,Business,3558,2,5,4,5,5,5,5,3,satisfied
68517,Female,Loyal Customer,60,Business travel,Business,3136,5,5,4,5,5,5,5,3,satisfied
62938,Female,Loyal Customer,31,Business travel,Business,3906,2,2,2,2,4,2,4,2,neutral or dissatisfied
12700,Male,Loyal Customer,44,Business travel,Business,3145,1,4,3,1,1,1,1,3,neutral or dissatisfied
59267,Female,Loyal Customer,13,Personal Travel,Eco,4963,0,0,1,3,4,5,3,1,satisfied
89528,Female,Loyal Customer,28,Business travel,Business,3415,4,3,3,3,3,3,5,3,satisfied
110065,Female,Loyal Customer,17,Business travel,Business,3968,4,3,3,3,4,2,4,3,satisfied
28322,Male,Loyal Customer,18,Business travel,Business,3282,4,4,4,4,1,5,1,4,satisfied
48869,Female,Loyal Customer,40,Business travel,Business,3018,3,5,3,5,5,5,5,5,satisfied
105380,Male,Loyal Customer,39,Business travel,Business,3707,3,5,3,3,3,3,3,3,neutral or dissatisfied
84482,Female,Loyal Customer,52,Business travel,Business,3663,2,4,5,4,4,4,4,2,satisfied
38357,Female,Loyal Customer,58,Business travel,Business,3782,1,1,3,1,1,2,1,2,neutral or dissatisfied
129608,Male,Loyal Customer,58,Business travel,Business,3772,3,2,5,4,4,4,4,5,satisfied
899,Male,Loyal Customer,36,Business travel,Business,3426,4,1,4,2,2,2,2,1,neutral or dissatisfied
48919,Female,Loyal Customer,53,Business travel,Business,3956,4,1,1,5,5,5,5,5,satisfied
1521,Male,Loyal Customer,30,Business travel,Business,3179,4,4,4,4,4,5,5,4,satisfied
117384,Female,Loyal Customer,52,Business travel,Business,3649,3,3,5,4,4,4,4,5,satisfied
126926,Male,Loyal Customer,39,Business travel,Business,3980,1,2,4,4,4,4,4,5,satisfied
97229,Male,Loyal Customer,46,Business travel,Business,3859,1,4,4,1,1,2,1,2,neutral or dissatisfied
118609,Male,Loyal Customer,27,Business travel,Business,3481,2,2,2,2,2,1,3,2,neutral or dissatisfied
414,Male,Loyal Customer,51,Business travel,Business,3458,0,2,5,2,2,2,2,3,satisfied
107369,Male,Loyal Customer,60,Business travel,Business,3717,3,3,3,3,5,5,3,3,satisfied
1367,Male,Loyal Customer,50,Business travel,Business,3890,4,3,3,2,2,2,2,1,neutral or dissatisfied
124515,Female,Loyal Customer,59,Business travel,Business,3331,3,3,2,3,3,3,3,3,neutral or dissatisfied
34448,Male,Loyal Customer,73,Business travel,Business,3466,3,3,4,3,3,3,3,1,neutral or dissatisfied
20634,Male,Loyal Customer,40,Business travel,Business,3988,4,1,2,5,5,4,5,1,satisfied
92677,Female,Loyal Customer,34,Business travel,Business,3290,4,3,4,3,3,3,3,5,satisfied
